,Ind,Tru,No Sampled Ancestors Turnover,ident
17,0,6.55,7.47804689861,Non Sampled Ancestor Model
18,0,6.55,12.897267476,Non Sampled Ancestor Model
19,0,6.55,13.6478302957,Non Sampled Ancestor Model
20,0,6.55,17.8438126017,Non Sampled Ancestor Model
21,0,6.55,8.39490469784,Non Sampled Ancestor Model
22,0,6.55,13.0108774577,Non Sampled Ancestor Model
23,0,6.55,13.3324605117,Non Sampled Ancestor Model
24,0,6.55,7.57656581978,Non Sampled Ancestor Model
25,0,6.55,7.80128821005,Non Sampled Ancestor Model
26,0,6.55,7.7240386964,Non Sampled Ancestor Model
27,0,6.55,7.43467789624,Non Sampled Ancestor Model
28,0,6.55,7.37152432736,Non Sampled Ancestor Model
29,0,6.55,8.20154689609,Non Sampled Ancestor Model
30,0,6.55,8.11916535314,Non Sampled Ancestor Model
31,0,6.55,8.03575871576,Non Sampled Ancestor Model
32,0,6.55,13.3902841313,Non Sampled Ancestor Model
33,0,6.55,7.61283556282,Non Sampled Ancestor Model
34,0,6.55,7.42377119228,Non Sampled Ancestor Model
35,0,6.55,7.49484361451,Non Sampled Ancestor Model
36,0,6.55,12.9621298061,Non Sampled Ancestor Model
37,0,6.55,8.31212516007,Non Sampled Ancestor Model
38,0,6.55,7.44000630869,Non Sampled Ancestor Model
39,0,6.55,7.71845998075,Non Sampled Ancestor Model
40,0,6.55,8.28759791886,Non Sampled Ancestor Model
41,0,6.55,7.23127849968,Non Sampled Ancestor Model
42,0,6.55,14.0557067277,Non Sampled Ancestor Model
43,0,6.55,7.87606201711,Non Sampled Ancestor Model
44,0,6.55,12.8075576037,Non Sampled Ancestor Model
45,0,6.55,7.63704251363,Non Sampled Ancestor Model
46,0,6.55,7.89934803326,Non Sampled Ancestor Model
47,0,6.55,7.6134252063,Non Sampled Ancestor Model
0,0,9.73,12.8028426891,Non Sampled Ancestor Model
1,0,9.73,12.7277925575,Non Sampled Ancestor Model
2,0,9.73,55.9079387343,Non Sampled Ancestor Model
3,0,9.73,9.9699520367,Non Sampled Ancestor Model
4,0,9.73,59.7136714857,Non Sampled Ancestor Model
5,0,9.73,11.0259026974,Non Sampled Ancestor Model
6,0,9.73,12.5112272219,Non Sampled Ancestor Model
7,0,9.73,11.3793195889,Non Sampled Ancestor Model
8,0,9.73,11.9161203091,Non Sampled Ancestor Model
9,0,9.73,12.5724371081,Non Sampled Ancestor Model
10,0,9.73,13.4409288595,Non Sampled Ancestor Model
11,0,9.73,12.440829788,Non Sampled Ancestor Model
12,0,9.73,13.915125311,Non Sampled Ancestor Model
13,0,9.73,11.6500925741,Non Sampled Ancestor Model
14,0,9.73,13.5472902071,Non Sampled Ancestor Model
15,0,9.73,13.0705521562,Non Sampled Ancestor Model
16,0,9.73,13.0352451492,Non Sampled Ancestor Model
17,0,9.73,14.4044206936,Non Sampled Ancestor Model
18,0,9.73,13.629015526,Non Sampled Ancestor Model
19,0,9.73,12.7890151106,Non Sampled Ancestor Model
20,0,9.73,10.9974558029,Non Sampled Ancestor Model
21,0,9.73,12.5761738864,Non Sampled Ancestor Model
22,0,9.73,12.3889108058,Non Sampled Ancestor Model
23,0,9.73,13.469580307,Non Sampled Ancestor Model
24,0,9.73,11.9378210664,Non Sampled Ancestor Model
25,0,9.73,11.579764868,Non Sampled Ancestor Model
26,0,9.73,11.4826462766,Non Sampled Ancestor Model
27,0,9.73,18.2224039823,Non Sampled Ancestor Model
28,0,9.73,12.5081342053,Non Sampled Ancestor Model
29,0,9.73,12.2900662941,Non Sampled Ancestor Model
30,0,9.73,13.0699423039,Non Sampled Ancestor Model
31,0,9.73,18.6894198926,Non Sampled Ancestor Model
32,0,9.73,12.817824542,Non Sampled Ancestor Model
33,0,9.73,14.9693310976,Non Sampled Ancestor Model
34,0,9.73,14.5573064341,Non Sampled Ancestor Model
35,0,9.73,12.379647653,Non Sampled Ancestor Model
36,0,9.73,11.6934833201,Non Sampled Ancestor Model
37,0,9.73,11.6372741411,Non Sampled Ancestor Model
38,0,9.73,12.2116669733,Non Sampled Ancestor Model
39,0,9.73,13.2235447546,Non Sampled Ancestor Model
40,0,9.73,12.8222535904,Non Sampled Ancestor Model
41,0,9.73,13.7446912965,Non Sampled Ancestor Model
42,0,9.73,14.4918218414,Non Sampled Ancestor Model
43,0,9.73,12.7077024918,Non Sampled Ancestor Model
44,0,9.73,13.5975582224,Non Sampled Ancestor Model
45,0,9.73,12.0092640046,Non Sampled Ancestor Model
0,0,14.25,15.1131629425,Non Sampled Ancestor Model
1,0,14.25,14.7424181141,Non Sampled Ancestor Model
2,0,14.25,15.9590314958,Non Sampled Ancestor Model
3,0,14.25,15.8093747792,Non Sampled Ancestor Model
4,0,14.25,15.5452971965,Non Sampled Ancestor Model
5,0,14.25,14.9569493683,Non Sampled Ancestor Model
6,0,14.25,19.4097620585,Non Sampled Ancestor Model
7,0,14.25,15.5168218873,Non Sampled Ancestor Model
